,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,omega
29,0.903769698744,-0.05,0.15,-0,-0.0025,-0.0225,0.903769698744
30,0.903769698744,-0.15,0.05,-0,-0.0225,-0.0025,0.903769698744
31,0.903769698744,-0.15,0.15,-0,-0.0225,-0.0225,0.903769698744
32,0.389416836859,-0.05,0.05,-0,-0.0025,-0.0025,0.389416836859
33,0.389416836859,-0.05,0.15,-0,-0.0025,-0.0225,0.389416836859
34,0.500178018765,-0.15,0.05,-0.0122680394174,-0.0679963939894,-0.0036919212267,0.389416836859
35,0.500125143995,-0.15,0.15,-0.0122563292689,-0.0679688214098,-0.00154383712811,0.389416836859
36,0.24849637285,-0.05,0.05,-0,-0.0025,-0.0025,0.24849637285
37,0.24849637285,-0.05,0.15,-0,-0.0025,-0.0225,0.24849637285
38,0.500426211201,-0.15,0.05,-0.0634686434514,-0.161547594957,-0.0407756596163,0.24849637285
39,0.499939276036,-0.15,0.15,-0.0632235335627,-0.161156404519,-0.0102906626068,0.24849637285
40,0.500278079641,-0.05,0.05,-0.00774149285017,-0.00144291748244,-0.0190400682179,0.588263833318
41,0.499852560817,-0.05,0.15,-0.00781655310538,-0.0014754258552,-0.0568399348559,0.588263833318
42,0.501022187869,-0.15,0.05,-0.00761110470072,-0.0039386110659,-0.0188352692457,0.588263833318
43,0.501020935282,-0.15,0.15,-0.00761132325785,-0.00393845384683,-0.0562841926689,0.588263833318
44,0.500473359207,-0.05,0.05,-7.22914746262e-05,-0.00172204754124,-0.00342253540801,0.50897579854
45,0.49935094122,-0.05,0.15,-9.26378784438e-05,-0.00163015214637,-0.0254800950747,0.50897579854
46,0.500433382037,-0.15,0.05,-7.29728797151e-05,-0.0200102479287,-0.00342721453004,0.50897579854
47,0.499710230903,-0.15,0.15,-8.58507436456e-05,-0.0198061804524,-0.0253655210349,0.50897579854
48,0.500378888385,-0.05,0.05,-0.00880765959801,-0.0019227463869,-0.0206925728091,0.594228020496
49,0.498066429991,-0.05,0.15,-0.00924705148842,-0.00213089243793,-0.0605955286399,0.594228020496
50,0.499509231026,-0.15,0.05,-0.00897164907864,-0.00305601223767,-0.0209435280256,0.594228020496
